Claude_Opus,code_documentation,BusinessFunctionality,low,high,2,ReactBookmarks,React,4138,613,32.560383319854736
Claude_Opus,code_documentation,BusinessFunctionality,low,high,3,ReactBookmarks,React,4138,613,32.561028242111206
Claude_Opus,code_documentation,BusinessFunctionality,low,low,1,ReactNavbar,React,1356,574,26.403747081756592
Claude_Opus,code_documentation,BusinessFunctionality,low,low,2,ReactNavbar,React,1356,575,27.805548906326294
Claude_Opus,code_documentation,BusinessFunctionality,low,low,3,ReactNavbar,React,1356,574,25.817854166030884
Claude_Opus,code_documentation,DescribeTechnicalImplementation,avg,avg,1,AngularCosmoMenu,Angular,4050,852,36.23632502555847
Claude_Opus,code_documentation,DescribeTechnicalImplementation,avg,avg,2,AngularCosmoMenu,Angular,4050,852,36.1543869972229
Claude_Opus,code_documentation,DescribeTechnicalImplementation,avg,avg,3,AngularCosmoMenu,Angular,4050,878,38.244550943374634
Claude_Opus,code_documentation,DescribeTechnicalImplementation,avg,high,1,AngularCosmoPage,Angular,6806,974,44.135199308395386
Claude_Opus,code_documentation,DescribeTechnicalImplementation,avg,high,2,AngularCosmoPage,Angular,6806,974,44.618786096572876
Claude_Opus,code_documentation,DescribeTechnicalImplementation,avg,high,3,AngularCosmoPage,Angular,6806,974,44.26648497581482
Claude_Opus,code_documentation,DescribeTechnicalImplementation,avg,low,1,ReactPodcastItem,React,1877,1334,49.622596979141235
Claude_Opus,code_documentation,DescribeTechnicalImplementation,avg,low,2,ReactPodcastItem,React,1877,1334,49.44678497314453
Claude_Opus,code_documentation,DescribeTechnicalImplementation,avg,low,3,ReactPodcastItem,React,1877,1334,49.45878028869629
Claude_Opus,code_documentation,DescribeTechnicalImplementation,extra,high,1,ReactSelect,React,20306,2561,98.48834419250488
Claude_Opus,code_documentation,DescribeTechnicalImplementation,extra,high,2,ReactSelect,React,20306,2561,98.584401845932
Claude_Opus,code_documentation,DescribeTechnicalImplementation,extra,high,3,ReactSelect,React,20306,2561,98.22175216674805
Claude_Opus,code_documentation,DescribeTechnicalImplementation,high,avg,1,ToDoApp_ReactJS,React,4076,1462,54.29688119888306
Claude_Opus,code_documentation,DescribeTechnicalImplementation,high,avg,2,ToDoApp_ReactJS,React,4076,1462,53.081788063049316
Claude_Opus,code_documentation,DescribeTechnicalImplementation,high,avg,3,ToDoApp_ReactJS,React,4076,1462,53.518277168273926
Claude_Opus,code_documentation,DescribeTechnicalImplementation,high,high,1,AngularCalendar,Angular,8692,1373,55.546955823898315
Claude_Opus,code_documentation,DescribeTechnicalImplementation,high,high,2,AngularCalendar,Angular,8692,1373,54.909379959106445
Claude_Opus,code_documentation,DescribeTechnicalImplementation,high,high,3,AngularCalendar,Angular,8692,1373,55.175249099731445
Claude_Opus,code_documentation,DescribeTechnicalImplementation,high,low,1,ReactSignUp,React,1594,768,33.17230296134949
Claude_Opus,code_documentation,DescribeTechnicalImplementation,high,low,2,ReactSignUp,React,1594,768,33.182095766067505
Claude_Opus,code_documentation,DescribeTechnicalImplementation,high,low,3,ReactSignUp,React,1594,768,36.644750118255615
Claude_Opus,code_documentation,DescribeTechnicalImplementation,low,avg,1,AngularCosmoAdmin,Angular,5830,2381,84.59885025024414
Claude_Opus,code_documentation,DescribeTechnicalImplementation,low,avg,2,AngularCosmoAdmin,Angular,5830,2381,84.78945112228394
Claude_Opus,code_documentation,DescribeTechnicalImplementation,low,avg,3,AngularCosmoAdmin,Angular,5830,2381,84.48150205612183
Claude_Opus,code_documentation,DescribeTechnicalImplementation,low,high,1,ReactBookmarks,React,4211,1849,68.095468044281
Claude_Opus,code_documentation,DescribeTechnicalImplementation,low,high,2,ReactBookmarks,React,4211,1849,67.68656516075134
Claude_Opus,code_documentation,DescribeTechnicalImplementation,low,high,3,ReactBookmarks,React,4211,1849,67.04565691947937
Claude_Opus,code_documentation,DescribeTechnicalImplementation,low,low,1,ReactNavbar,React,1429,822,32.76987600326538
Claude_Opus,code_documentation,DescribeTechnicalImplementation,low,low,2,ReactNavbar,React,1429,822,32.62375497817993
Claude_Opus,code_documentation,DescribeTechnicalImplementation,low,low,3,ReactNavbar,React,1429,822,34.02289009094238
Claude_Opus,code_documentation,EvaluateCodeQuality,avg,avg,1,AngularCosmoMenu,Angular,4083,2156,73.80952095985413
Claude_Opus,code_documentation,EvaluateCodeQuality,avg,avg,2,AngularCosmoMenu,Angular,4083,2156,74.05645418167114
Claude_Opus,code_documentation,EvaluateCodeQuality,avg,avg,3,AngularCosmoMenu,Angular,4083,2156,71.68335103988647
Claude_Opus,code_documentation,EvaluateCodeQuality,avg,high,1,AngularCosmoPage,Angular,6839,4096,134.88523387908936
Claude_Opus,code_documentation,EvaluateCodeQuality,avg,high,2,AngularCosmoPage,Angular,6839,4096,135.98644876480103
Claude_Opus,code_documentation,EvaluateCodeQuality,avg,high,3,AngularCosmoPage,Angular,6839,4096,134.8174283504486
Claude_Opus,code_documentation,EvaluateCodeQuality,avg,low,1,ReactPodcastItem,React,1910,2327,72.39588212966919
Claude_Opus,code_documentation,EvaluateCodeQuality,avg,low,2,ReactPodcastItem,React,1910,2327,72.54132771492004
Claude_Opus,code_documentation,EvaluateCodeQuality,avg,low,3,ReactPodcastItem,React,1910,2342,72.3334448337555
Claude_Opus,code_documentation,EvaluateCodeQuality,high,avg,1,ToDoApp_ReactJS,React,4109,3782,116.51072716712952
Claude_Opus,code_documentation,EvaluateCodeQuality,high,avg,2,ToDoApp_ReactJS,React,4109,3782,115.38464379310608
Claude_Opus,code_documentation,EvaluateCodeQuality,high,avg,3,ToDoApp_ReactJS,React,4109,3782,115.51263308525085
Claude_Opus,code_documentation,EvaluateCodeQuality,high,high,1,AngularCalendar,Angular,8725,958,41.27188682556152
Claude_Opus,code_documentation,EvaluateCodeQuality,high,high,2,AngularCalendar,Angular,8725,1046,44.65861916542053
Claude_Opus,code_documentation,EvaluateCodeQuality,high,high,3,AngularCalendar,Angular,8725,958,40.373204946517944
Claude_Opus,code_documentation,EvaluateCodeQuality,high,low,1,ReactSignUp,React,1627,1058,35.03238797187805
Claude_Opus,code_documentation,EvaluateCodeQuality,high,low,2,ReactSignUp,React,1627,1058,35.582274198532104
Claude_Opus,code_documentation,EvaluateCodeQuality,high,low,3,ReactSignUp,React,1627,1058,35.030290365219116
Claude_Opus,code_documentation,EvaluateCodeQuality,low,avg,1,AngularCosmoAdmin,Angular,5863,2065,71.13849902153015
Claude_Opus,code_documentation,EvaluateCodeQuality,low,avg,2,AngularCosmoAdmin,Angular,5863,2065,71.00847268104553
Claude_Opus,code_documentation,EvaluateCodeQuality,low,avg,3,AngularCosmoAdmin,Angular,5863,2065,74.29245400428772
Claude_Opus,code_documentation,EvaluateCodeQuality,low,high,1,ReactBookmarks,React,4244,4096,131.99778008460999
Claude_Opus,code_documentation,EvaluateCodeQuality,low,high,2,ReactBookmarks,React,4244,4096,132.92201399803162
Claude_Opus,code_documentation,EvaluateCodeQuality,low,high,3,ReactBookmarks,React,4244,4096,132.67569494247437
Claude_Opus,code_documentation,EvaluateCodeQuality,low,low,1,ReactNavbar,React,1462,1064,37.78827905654907
Claude_Opus,code_documentation,EvaluateCodeQuality,low,low,2,ReactNavbar,React,1462,1103,37.80482316017151
Claude_Opus,code_documentation,EvaluateCodeQuality,low,low,3,ReactNavbar,React,1462,1064,37.76448106765747
Claude_Opus,code_generation,GenerateBaseComponent,none,none,1,none,none,215,1242,37.476171016693115
Claude_Opus,code_generation,GenerateBaseComponent,none,none,2,none,none,215,1242,37.78597569465637
Claude_Opus,code_generation,GenerateBaseComponent,none,none,3,none,none,215,1242,37.84240508079529
Claude_Opus,code_generation,GenerateReactApp,none,none,1,none,none,204,749,27.15278387069702
Claude_Opus,code_generation,GenerateReactApp,none,none,2,none,none,204,749,24.981199026107788
Claude_Opus,code_generation,GenerateReactApp,none,none,3,none,none,204,749,26.992414951324463
Claude_Opus,code_generation,ModifyReactApp,avg,low,1,ReactFetchAPI,React,449,780,28.78914165496826
Claude_Opus,code_generation,ModifyReactApp,avg,low,2,ReactFetchAPI,React,449,785,30.411964893341064
Claude_Opus,code_generation,ModifyReactApp,avg,low,3,ReactFetchAPI,React,449,785,29.654479026794434
Claude_Opus,code_generation,WriteTestsForActualCode,extra,high,1,ReactSelect,React,20232,1771,63.3853600025177
Claude_Opus,code_generation,WriteTestsForActualCode,extra,high,2,ReactSelect,React,20232,1746,64.20532989501953
Claude_Opus,code_generation,WriteTestsForActualCode,extra,high,3,ReactSelect,React,20232,1746,63.798577070236206
Claude_Opus,code_generation,WriteTestsForLegacyCode,avg,avg,1,AngularCosmoMenu,Angular,3983,2541,77.2078149318695
Claude_Opus,code_generation,WriteTestsForLegacyCode,avg,avg,2,AngularCosmoMenu,Angular,3983,2546,78.43904304504395
Claude_Opus,code_generation,WriteTestsForLegacyCode,avg,avg,3,AngularCosmoMenu,Angular,3983,2541,77.10870885848999
Claude_Opus,code_generation,WriteTestsForLegacyCode,avg,high,1,AngularCosmoPage,Angular,6739,4096,124.96198296546936
Claude_Opus,code_generation,WriteTestsForLegacyCode,avg,high,2,AngularCosmoPage,Angular,6739,4096,124.8641049861908
Claude_Opus,code_generation,WriteTestsForLegacyCode,avg,high,3,AngularCosmoPage,Angular,6739,4096,126.812509059906
Claude_Opus,code_generation,WriteTestsForLegacyCode,avg,low,1,ReactPodcastItem,React,1810,1359,46.46367907524109
Claude_Opus,code_generation,WriteTestsForLegacyCode,avg,low,2,ReactPodcastItem,React,1810,1359,46.99730682373047
Claude_Opus,code_generation,WriteTestsForLegacyCode,avg,low,3,ReactPodcastItem,React,1810,1359,47.274041175842285
Claude_Opus,code_generation,WriteTestsForLegacyCode,high,avg,1,ToDoApp_ReactJS,React,4009,2391,73.76139974594116
Claude_Opus,code_generation,WriteTestsForLegacyCode,high,avg,2,ToDoApp_ReactJS,React,4009,2391,73.26309084892273
Claude_Opus,code_generation,WriteTestsForLegacyCode,high,avg,3,ToDoApp_ReactJS,React,4009,2391,73.20113611221313
Claude_Opus,code_generation,WriteTestsForLegacyCode,high,high,1,AngularCalendar,Angular,8625,2544,84.51530504226685
Claude_Opus,code_generation,WriteTestsForLegacyCode,high,high,2,AngularCalendar,Angular,8625,2544,84.0397560596466
Claude_Opus,code_generation,WriteTestsForLegacyCode,high,high,3,AngularCalendar,Angular,8625,2544,82.99959921836853
Claude_Opus,code_generation,WriteTestsForLegacyCode,high,low,1,ReactSignUp,React,1527,1647,58.188098192214966
Claude_Opus,code_generation,WriteTestsForLegacyCode,high,low,2,ReactSignUp,React,1527,1647,54.72173190116882
Claude_Opus,code_generation,WriteTestsForLegacyCode,high,low,3,ReactSignUp,React,1527,1647,52.784425020217896
Claude_Opus,code_generation,WriteTestsForLegacyCode,low,avg,1,AngularCosmoAdmin,Angular,5763,2071,67.44418096542358
Claude_Opus,code_generation,WriteTestsForLegacyCode,low,avg,2,AngularCosmoAdmin,Angular,5763,2055,66.94934606552124
Claude_Opus,code_generation,WriteTestsForLegacyCode,low,avg,3,AngularCosmoAdmin,Angular,5763,2071,67.77606773376465
Claude_Opus,code_generation,WriteTestsForLegacyCode,low,high,1,ReactBookmarks,React,4144,3166,97.67570996284485
Claude_Opus,code_generation,WriteTestsForLegacyCode,low,high,2,ReactBookmarks,React,4144,3166,96.31814885139465
Claude_Opus,code_generation,WriteTestsForLegacyCode_low_high,3,ReactBookmarks,0,0,0
Claude_Opus,code_generation,WriteTestsForLegacyCode,low,low,1,ReactNavbar,React,1362,1423,49.79331707954407
Claude_Opus,code_generation,WriteTestsForLegacyCode,low,low,2,ReactNavbar,React,1362,1423,46.19761419296265
Claude_Opus,code_generation,WriteTestsForLegacyCode,low,low,3,ReactNavbar,React,1362,1423,46.88840699195862
Claude_Opus,code_translation,AngularToReact,avg,avg,1,AngularCosmoMenu,Angular,4021,3071,88.2684919834137
Claude_Opus,code_translation,AngularToReact,avg,avg,2,AngularCosmoMenu,Angular,4021,3071,88.78161931037903
Claude_Opus,code_translation,AngularToReact,avg,avg,3,AngularCosmoMenu,Angular,4021,3071,88.16657900810242
Claude_Opus,code_translation,AngularToReact,avg,high,1,AngularCosmoPage,Angular,6777,2787,85.4169397354126
Claude_Opus,code_translation,AngularToReact,avg,high,2,AngularCosmoPage,Angular,6777,2673,82.33034420013428
Claude_Opus,code_translation,AngularToReact,avg,high,3,AngularCosmoPage,Angular,6777,2673,82.51471185684204
Claude_Opus,code_translation,AngularToReact,high,high,1,AngularCalendar,Angular,8663,1419,47.512150049209595
Claude_Opus,code_translation,AngularToReact,high,high,2,AngularCalendar,Angular,8663,1419,48.090187072753906
Claude_Opus,code_translation,AngularToReact,high,high,3,AngularCalendar,Angular,8663,1419,47.61756086349487
Claude_Opus,code_translation,AngularToReact,low,avg,1,AngularCosmoAdmin,Angular,5801,2582,78.41719508171082
Claude_Opus,code_translation,AngularToReact,low,avg,2,AngularCosmoAdmin,Angular,5801,2582,78.62655925750732
Claude_Opus,code_translation,AngularToReact,low,avg,3,AngularCosmoAdmin,Angular,5801,2582,79.25372219085693
Claude_Opus,code_translation,ReactToAngular,avg,low,1,ReactPodcastItem,React,1830,1679,52.826266050338745
Claude_Opus,code_translation,ReactToAngular,avg,low,2,ReactPodcastItem,React,1830,1679,52.50486183166504
Claude_Opus,code_translation,ReactToAngular,avg,low,3,ReactPodcastItem,React,1830,1679,52.209691286087036
Claude_Opus,code_translation,ReactToAngular,high,avg,1,ToDoApp_ReactJS,React,4029,3311,96.05139899253845
Claude_Opus,code_translation,ReactToAngular,high,avg,2,ToDoApp_ReactJS,React,4029,3311,96.80823397636414
Claude_Opus,code_translation,ReactToAngular,high,avg,3,ToDoApp_ReactJS,React,4029,3311,96.54112792015076
Claude_Opus,code_translation,ReactToAngular,high,low,1,ReactSignUp,React,1547,1627,48.48277711868286
Claude_Opus,code_translation,ReactToAngular,high,low,2,ReactSignUp,React,1547,1411,43.573984146118164
Claude_Opus,code_translation,ReactToAngular,high,low,3,ReactSignUp,React,1547,1627,48.40065407752991
Claude_Opus,code_translation,ReactToAngular,low,high,1,ReactBookmarks,React,4164,3893,118.44419312477112
Claude_Opus,code_translation,ReactToAngular,low,high,2,ReactBookmarks,React,4164,3893,119.09524202346802
Claude_Opus,code_translation,ReactToAngular,low,high,3,ReactBookmarks,React,4164,3893,118.63990998268127
Claude_Opus,code_translation,ReactToAngular,low,low,1,ReactNavbar,React,1382,2457,70.84460806846619
Claude_Opus,code_translation,ReactToAngular,low,low,2,ReactNavbar,React,1382,2457,71.36927199363708
Claude_Opus,code_translation,ReactToAngular,low,low,3,ReactNavbar,React,1382,1981,58.30753684043884
Claude_Opus,code_translation,UpdateAngular,avg,avg,1,ToDoApp_AngularJS,Angular,2794,3450,98.4266848564148
Claude_Opus,code_translation,UpdateAngular,avg,avg,2,ToDoApp_AngularJS,Angular,2794,3538,102.23475289344788
Claude_Opus,code_translation,UpdateAngular,avg,avg,3,ToDoApp_AngularJS,Angular,2794,3450,99.23310279846191
Claude_Opus,code_translation,UpdateReact,high,avg,1,ToDoApp_ReactJS,React,4047,2712,78.8461217880249
Claude_Opus,code_translation,UpdateReact,high,avg,2,ToDoApp_ReactJS,React,4047,2712,78.02624487876892
Claude_Opus,code_translation,UpdateReact,high,avg,3,ToDoApp_ReactJS,React,4047,2712,77.92216920852661
Claude_Opus,code_translation,VanillaToReact,high,low,1,Piano_NativeJS,NativeJS,1674,1912,55.828871965408325
Claude_Opus,code_translation,VanillaToReact,high,low,2,Piano_NativeJS,NativeJS,1674,2156,61.31341004371643
Claude_Opus,code_translation,VanillaToReact,high,low,3,Piano_NativeJS,NativeJS,1674,2156,61.15541696548462
Claude_Opus,code_translation,jQueryToReact,high,low,1,ToDoApp_jQuery,jQuery,2929,3159,89.95454168319702
Claude_Opus,code_translation,jQueryToReact,high,low,2,ToDoApp_jQuery,jQuery,2929,3159,90.10757184028625
Claude_Opus,code_translation,jQueryToReact,high,low,3,ToDoApp_jQuery,jQuery,2929,3159,89.43269801139832
Gemini1_5,code_documentation,BusinessFunctionality,avg,avg,1,AngularCosmoMenu,Angular,3705,549,17.802419900894165
Gemini1_5,code_documentation,BusinessFunctionality,avg,avg,2,AngularCosmoMenu,Angular,3705,534,17.856970071792603
Gemini1_5,code_documentation,BusinessFunctionality,avg,avg,3,AngularCosmoMenu,Angular,3705,620,19.122609853744507
Gemini1_5,code_documentation,BusinessFunctionality,avg,high,1,AngularCosmoPage,Angular,6293,814,23.66241192817688
Gemini1_5,code_documentation,BusinessFunctionality,avg,high,2,AngularCosmoPage,Angular,6293,651,20.420999765396118
Gemini1_5,code_documentation,BusinessFunctionality,avg,high,3,AngularCosmoPage,Angular,6293,723,22.04961609840393
Gemini1_5,code_documentation,BusinessFunctionality,avg,low,1,ReactPodcastItem,React,1595,609,18.870126008987427
Gemini1_5,code_documentation,BusinessFunctionality,avg,low,2,ReactPodcastItem,React,1595,651,19.04890775680542
Gemini1_5,code_documentation,BusinessFunctionality,avg,low,3,ReactPodcastItem,React,1595,697,20.31318712234497
Gemini1_5,code_documentation,BusinessFunctionality,extra,high,1,ReactSelect,React,18128,603,19.650012969970703
Gemini1_5,code_documentation,BusinessFunctionality,extra,high,2,ReactSelect,React,18128,601,20.29959797859192
Gemini1_5,code_documentation,BusinessFunctionality,extra,high,3,ReactSelect,React,18128,557,20.266868114471436
Gemini1_5,code_documentation,BusinessFunctionality,high,avg,1,ToDoApp_ReactJS,React,3753,567,17.255554914474487
Gemini1_5,code_documentation,BusinessFunctionality,high,avg,2,ToDoApp_ReactJS,React,3753,543,16.369257926940918
Gemini1_5,code_documentation,BusinessFunctionality,high,avg,3,ToDoApp_ReactJS,React,3753,599,17.99501395225525
Gemini1_5,code_documentation,BusinessFunctionality,high,high,1,AngularCalendar,Angular,7586,587,18.45049810409546
Gemini1_5,code_documentation,BusinessFunctionality,high,high,2,AngularCalendar,Angular,7586,661,20.699056148529053
Gemini1_5,code_documentation,BusinessFunctionality,high,high,3,AngularCalendar,Angular,7586,759,24.341231107711792
Gemini1_5,code_documentation,BusinessFunctionality,high,low,1,ReactSignUp,React,1393,516,15.430954933166504
Gemini1_5,code_documentation,BusinessFunctionality,high,low,2,ReactSignUp,React,1393,523,15.362853765487671
Gemini1_5,code_documentation,BusinessFunctionality,high,low,3,ReactSignUp,React,1393,449,14.027517080307007
Gemini1_5,code_documentation,BusinessFunctionality,low,avg,1,AngularCosmoAdmin,Angular,5922,762,22.1526460647583
Gemini1_5,code_documentation,BusinessFunctionality,low,avg,2,AngularCosmoAdmin,Angular,5922,710,20.928023099899292
Gemini1_5,code_documentation,BusinessFunctionality,low,avg,3,AngularCosmoAdmin,Angular,5922,683,19.400051832199097
Gemini1_5,code_documentation,BusinessFunctionality,low,high,1,ReactBookmarks,React,3698,502,15.173258066177368
Gemini1_5,code_documentation,BusinessFunctionality,low,high,2,ReactBookmarks,React,3698,528,15.940346002578735
Gemini1_5,code_documentation,BusinessFunctionality,low,high,3,ReactBookmarks,React,3698,571,16.591299772262573
Gemini1_5,code_documentation,BusinessFunctionality,low,low,1,ReactNavbar,React,1209,488,17.843923091888428
Gemini1_5,code_documentation,BusinessFunctionality,low,low,2,ReactNavbar,React,1209,537,19.04594087600708
Gemini1_5,code_documentation,BusinessFunctionality,low,low,3,ReactNavbar,React,1209,583,18.73678207397461
Gemini1_5,code_documentation,DescribeTechnicalImplementation,avg,avg,1,AngularCosmoMenu,Angular,3790,785,24.369585275650024
Gemini1_5,code_documentation,DescribeTechnicalImplementation,avg,avg,2,AngularCosmoMenu,Angular,3790,779,22.663872003555298
Gemini1_5,code_documentation,DescribeTechnicalImplementation,avg,avg,3,AngularCosmoMenu,Angular,3790,711,21.37005615234375
Gemini1_5,code_documentation,DescribeTechnicalImplementation,avg,high,1,AngularCosmoPage,Angular,6378,931,28.479948043823242
Gemini1_5,code_documentation,DescribeTechnicalImplementation,avg,high,2,AngularCosmoPage,Angular,6378,1256,36.05924582481384
Gemini1_5,code_documentation,DescribeTechnicalImplementation,avg,high,3,AngularCosmoPage,Angular,6378,845,25.361188173294067
Gemini1_5,code_documentation,DescribeTechnicalImplementation,avg,low,1,ReactPodcastItem,React,1680,8192,202.25922679901123
Gemini1_5,code_documentation,DescribeTechnicalImplementation,avg,low,2,ReactPodcastItem,React,1680,8192,202.8226490020752
Gemini1_5,code_documentation,DescribeTechnicalImplementation,avg,low,3,ReactPodcastItem,React,1680,8192,199.86253595352173
Gemini1_5,code_documentation,DescribeTechnicalImplementation,extra,high,1,ReactSelect,React,18213,8192,211.9463770389557
Gemini1_5,code_documentation,DescribeTechnicalImplementation,extra,high,2,ReactSelect,React,18213,8192,203.7224898338318
Gemini1_5,code_documentation,DescribeTechnicalImplementation,extra,high,3,ReactSelect,React,18213,8192,202.82175016403198
Gemini1_5,code_documentation,DescribeTechnicalImplementation,high,avg,1,ToDoApp_ReactJS,React,3838,8192,224.47232007980347
Gemini1_5,code_documentation,DescribeTechnicalImplementation,high,avg,2,ToDoApp_ReactJS,React,3838,996,28.471118688583374
Gemini1_5,code_documentation,DescribeTechnicalImplementation,high,avg,3,ToDoApp_ReactJS,React,3838,1026,29.719956874847412
Gemini1_5,code_documentation,DescribeTechnicalImplementation,high,high,1,AngularCalendar,Angular,7671,8192,215.35778188705444
Gemini1_5,code_documentation,DescribeTechnicalImplementation,high,high,2,AngularCalendar,Angular,7671,8192,211.63023614883423
Gemini1_5,code_documentation,DescribeTechnicalImplementation,high,high,3,AngularCalendar,Angular,7671,8192,208.3938009738922
Gemini1_5,code_documentation,DescribeTechnicalImplementation,high,low,1,ReactSignUp,React,1478,8192,208.46724033355713
Gemini1_5,code_documentation,DescribeTechnicalImplementation,high,low,2,ReactSignUp,React,1478,8192,210.3742651939392
Gemini1_5,code_documentation,DescribeTechnicalImplementation,high,low,3,ReactSignUp,React,1478,8192,210.5007300376892
Gemini1_5,code_documentation,DescribeTechnicalImplementation,low,avg,1,AngularCosmoAdmin,Angular,6007,1105,30.589815616607666
Gemini1_5,code_documentation,DescribeTechnicalImplementation,low,avg,2,AngularCosmoAdmin,Angular,6007,8192,211.07538676261902
Gemini1_5,code_documentation,DescribeTechnicalImplementation,low,avg,3,AngularCosmoAdmin,Angular,6007,850,25.30935502052307
Gemini1_5,code_documentation,DescribeTechnicalImplementation,low,high,1,ReactBookmarks,React,3783,8192,237.81913089752197
Gemini1_5,code_documentation,DescribeTechnicalImplementation,low,high,2,ReactBookmarks,React,3783,8192,220.55592393875122
Gemini1_5,code_documentation,DescribeTechnicalImplementation,low,high,3,ReactBookmarks,React,3783,8192,220.2171447277069
Gemini1_5,code_documentation,DescribeTechnicalImplementation,low,low,1,ReactNavbar,React,1294,8192,219.27232885360718
Gemini1_5,code_documentation,DescribeTechnicalImplementation,low,low,2,ReactNavbar,React,1294,8192,219.8748710155487
Gemini1_5,code_documentation,EvaluateCodeQuality,avg,avg,1,AngularCosmoMenu,Angular,3804,966,28.179430961608887
Gemini1_5,code_documentation,EvaluateCodeQuality,avg,avg,2,AngularCosmoMenu,Angular,3804,1016,27.9544780254364
Gemini1_5,code_documentation,EvaluateCodeQuality,avg,avg,3,AngularCosmoMenu,Angular,3804,859,24.26130986213684
Gemini1_5,code_documentation,EvaluateCodeQuality,avg,high,1,AngularCosmoPage,Angular,6392,991,34.198740005493164
Gemini1_5,code_documentation,EvaluateCodeQuality,avg,high,2,AngularCosmoPage,Angular,6392,1094,32.36142587661743
Gemini1_5,code_documentation,EvaluateCodeQuality,avg,high,3,AngularCosmoPage,Angular,6392,975,34.50823092460632
Gemini1_5,code_documentation,EvaluateCodeQuality,avg,low,1,ReactPodcastItem,React,1694,773,22.842365026474
Gemini1_5,code_documentation,EvaluateCodeQuality,avg,low,2,ReactPodcastItem,React,1694,1420,37.980628967285156
Gemini1_5,code_documentation,EvaluateCodeQuality,avg,low,3,ReactPodcastItem,React,1694,1414,38.799257040023804
Gemini1_5,code_documentation,EvaluateCodeQuality,high,avg,1,ToDoApp_ReactJS,React,3852,1204,36.45271825790405
Gemini1_5,code_documentation,EvaluateCodeQuality,high,avg,2,ToDoApp_ReactJS,React,3852,1112,34.79070997238159
Gemini1_5,code_documentation,EvaluateCodeQuality,high,avg,3,ToDoApp_ReactJS,React,3852,1186,38.72937512397766
Gemini1_5,code_documentation,EvaluateCodeQuality,high,high,1,AngularCalendar,Angular,7685,823,24.49923586845398
Gemini1_5,code_documentation,EvaluateCodeQuality,high,high,2,AngularCalendar,Angular,7685,979,32.52964806556702
Gemini1_5,code_documentation,EvaluateCodeQuality,high,high,3,AngularCalendar,Angular,7685,853,24.959108114242554
Gemini1_5,code_documentation,EvaluateCodeQuality,high,low,1,ReactSignUp,React,1492,698,20.12204599380493
Gemini1_5,code_documentation,EvaluateCodeQuality,high,low,2,ReactSignUp,React,1492,695,20.373450994491577
Gemini1_5,code_documentation,EvaluateCodeQuality,high,low,3,ReactSignUp,React,1492,681,19.069361209869385
